timepoint,segments,MW,Price
1,1,2016,3499.9999964288068
1,2,2016,3499.9218642569836
1,3,2016,3480.749183617144
1,4,2016,3173.030068443881
1,5,2016,2114.6307865304448
1,6,2016,862.5641168047043
1,7,2016,207.22191492814036
1,8,2016,30.130280850333367
1,9,2016,2.7636679381857534
1,10,2016,0.16625229201918615
2,1,1988,3499.9999963725127
2,2,1988,3499.8927608849913
2,3,1988,3477.1194236475862
2,4,1988,3143.0624893323447
2,5,1988,2060.7072839674147
2,6,1988,828.7139149173028
2,7,1988,197.89860889440538
2,8,1988,28.875380070227557
2,9,1988,2.682062218250215
2,10,1988,0.16474310905993156
3,1,1977,3499.999996342791
3,2,1977,3499.8806069299208
3,3,1977,3475.6692549802005
3,4,1977,3131.2850067148775
3,5,1977,2039.412784820137
3,6,1977,814.9829477166942
3,7,1977,193.90048194032332
3,8,1977,28.277911425182072
3,9,1977,2.633477919260005
3,10,1977,0.1626524537513804
4,1,1978,3499.9999963599103
4,2,1978,3499.884804570874
4,3,1978,3476.101517175273
4,4,1978,3134.5856941892853
4,5,1978,2045.3061850926933
4,6,1978,818.8785194811285
4,7,1978,195.1074493281818
4,8,1978,28.479209426054744
4,9,1978,2.6532058919298396
4,10,1978,0.1638559546481349
5,1,2217,3499.9999965047
5,2,2217,3499.9942650471835
5,3,2217,3495.202596626762
5,4,2217,3339.9647877825273
5,5,2217,2495.2283088392933
5,6,2217,1142.458773251995
5,7,2217,291.966395907513
5,8,2217,42.06053136828231
5,9,2217,3.5546206494660346
5,10,2217,0.18371296868498826
6,1,2256,3499.9999965033544
6,2,2256,3499.9959121066336
6,3,2256,3496.0846017556055
6,4,2256,3356.8649043211376
6,5,2256,2546.7866653486976
6,6,2256,1187.4091368562338
6,7,2256,306.9100739633945
6,8,2256,44.26118706617259
6,9,2256,3.7053438659420013
6,10,2256,0.18782106567224757
7,1,2336,3499.999996504677
7,2,2336,3499.9984117593613
7,3,2336,3497.650624839427
7,4,2336,3390.3570081949583
7,5,2336,2656.444766515025
7,6,2336,1286.5281113173553
7,7,2336,339.97755636958186
7,8,2336,48.97299714507367
7,9,2336,3.9993085126208467
7,10,2336,0.19343846517949087
8,1,2445,3499.9999965030634
8,2,2445,3499.9997652345423
8,3,2445,3499.136618652333
8,4,2445,3434.257204751554
8,5,2445,2831.364473014752
8,6,2445,1463.4939639083946
8,7,2445,402.07425935733323
8,8,2445,57.8169005352784
8,9,2445,4.523757803577887
8,10,2445,0.2018458600570435
9,1,2520,3499.9999965062684
9,2,2520,3499.999944680196
9,3,2520,3499.6050561824245
9,4,2520,3456.100769795471
9,5,2520,2945.2753601179775
9,6,2520,1598.8723617866835
9,7,2520,454.1354110176441
9,8,2520,65.5971249542669
9,9,2520,5.003889606974703
9,10,2520,0.21172843989693294
10,1,2514,3499.9999965027837
10,2,2514,3499.9999410574555
10,3,2514,3499.589301063842
10,4,2514,3455.088959649177
10,5,2514,2938.654972590302
10,6,2514,1589.4281076963666
10,7,2514,449.82019891203726
10,8,2514,64.80909159472313
10,9,2514,4.9379470583404235
10,10,2514,0.20897397468274856
11,1,2497,3499.9999965023794
11,2,2497,3499.999920290852
11,3,2497,3499.5149462093536
11,4,2497,3451.0851258078696
11,5,2497,2916.321097024793
11,6,2497,1562.3314893545548
11,7,2497,439.5981832464865
11,8,2497,63.38864139832342
11,9,2497,4.866776911653362
11,10,2497,0.2088563690849794
12,1,2481,3499.9999965012616
12,2,2481,3499.9998810953894
12,3,2481,3499.4018562845044
12,4,2481,3445.650327994936
12,5,2481,2887.775326762079
12,6,2481,1528.530676247966
12,7,2481,426.7486635749133
12,8,2481,61.509301449005456
12,9,2481,4.755906407078122
12,10,2481,0.20695540554019048
13,1,2457,3499.9999965054476
13,2,2457,3499.9998029428107
13,3,2457,3499.215611615302
13,4,2457,3437.546639181684
13,5,2457,2847.5120328201483
13,6,2457,1482.2332234963476
13,7,2457,409.33929030469056
13,8,2457,58.95177465462466
13,9,2457,4.601659623215688
13,10,2457,0.2040860550199896
14,1,2428,3499.999996501718
14,2,2428,3499.999636474873
14,3,2428,3498.9296061056607
14,4,2428,3426.9721414242163
14,5,2428,2799.731402161508
14,6,2428,1430.4238574796113
14,7,2428,390.5832345075133
14,8,2428,56.277321727278654
14,9,2428,4.447721608006106
14,10,2428,0.20192248450520547
15,1,2394,3499.999996501649
15,2,2394,3499.999314625503
15,3,2394,3498.513708598596
15,4,2394,3413.679679682118
15,5,2394,2744.295073448516
15,6,2394,1372.6471092356608
15,7,2394,369.84681230276306
15,8,2394,53.253252727710915
15,9,2394,4.26014106822506
15,10,2394,0.19809994189185523
16,1,2362,3499.999996506099
16,2,2362,3499.999031383262
16,3,2362,3498.176489330662
16,4,2362,3403.539784147318
16,5,2362,2703.7135568801355
16,6,2362,1331.4142357317648
16,7,2362,355.25325736042345
16,8,2362,51.14264824111345
16,9,2362,4.131496025391565
16,10,2362,0.19583053382889504
17,1,2105,3499.9999964963527
17,2,2105,3499.9716244860633
17,3,2105,3488.702292600655
17,4,2105,3250.3579445403134
17,5,2105,2269.7491899981123
17,6,2105,967.0089251343352
17,7,2105,237.2578843833791
17,8,2105,34.290235077525644
17,9,2105,3.0455885443609296
17,10,2105,0.1732054165904095
18,1,2137,3499.9999964973463
18,2,2137,3499.980985783275
18,3,2137,3490.924938172295
18,4,2137,3276.9164520852732
18,5,2137,2329.681729623786
18,6,2137,1010.0158538302815
18,7,2137,249.93284626410934
18,8,2137,36.02961005169102
18,9,2137,3.157685514525315
18,10,2137,0.1754624431499561
19,1,2221,3499.99999650632
19,2,2221,3499.995710505718
19,3,2221,3495.736126669842
19,4,2221,3346.740904889561
19,5,2221,2507.330352833277
19,6,2221,1146.64425854947
19,7,2221,291.5308792274813
19,8,2221,41.77072266603802
19,9,2221,3.5243357559786825
19,10,2221,0.1831638605354443
20,1,2252,3499.9999965044644
20,2,2252,3499.9971783551437
20,3,2252,3496.5881264527025
20,4,2252,3363.236475518415
20,5,2252,2556.5562805659733
20,6,2252,1187.7996977115872
20,7,2252,304.4239055229847
20,8,2252,43.51006952877456
20,9,2252,3.6244813383759613
20,10,2252,0.18423507220910526
21,1,2246,3499.999996500817
21,2,2246,3499.99702741835
21,3,2246,3496.483130984178
21,4,2246,3360.9906326594887
21,5,2246,2549.4249342841076
21,6,2246,1181.586270863842
21,7,2246,302.4189231641971
21,8,2246,43.23242110313996
21,9,2246,3.607809923443627
21,10,2246,0.18398657558207268
22,1,2046,3499.999996490789
22,2,2046,3499.9613563213084
22,3,2046,3486.190399212158
22,4,2046,3219.5556651548136
22,5,2046,2198.026719338413
22,6,2046,913.4180050010004
22,7,2046,220.62974357805066
22,8,2046,31.85427314144643
22,9,2046,2.873996049722573
22,10,2046,0.16897657897650706
23,1,2179,3499.9999964995623
23,2,2179,3499.9901320198287
23,3,2179,3493.4953272675193
23,4,2179,3310.934487733849
23,5,2179,2411.2745597109
23,6,2179,1070.4402980574891
23,7,2179,267.8831658641032
23,8,2179,38.45843280754057
23,9,2179,3.3074351654354133
23,10,2179,0.17793680973203543
24,1,2089,3499.999996484049
24,2,2089,3499.9591785765915
24,3,2089,3486.4944520467984
24,4,2089,3227.775021127937
24,5,2089,2223.1334051335875
24,6,2089,935.1056514741664
24,7,2089,227.99325953369475
24,8,2089,32.99394333354687
24,9,2089,2.9551620160447287
24,10,2089,0.17056072142284767
